id,item,response,rating,creativity,response_processed,cluster_freq,originality,freq,t_freq
1547,Box,mailing something,2,1,mailing,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1547,Box,dragging something,2,2,dragging,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1547,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1547,Box,shelter,2,2,shelter,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1547,Box,height,3,2,height,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1547,Box,protecting something,3,3,protecting,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1563,Box,to put stuff in,1,1,stuff,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1563,Box,to cut into small pieces,2,3,cut small piece,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1563,Box,to ship things to other people,2,1,ship people,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1507,Box,holding stuff,1,2,holding stuff,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1507,Box,sitting on it,2,3,sitting,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1507,Box,covering up something,2,2,covering,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1507,Box,mailing something,2,1,mailing,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1507,Box,hiding,4,2,hiding,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1366,Box,to store things,1,2,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1366,Box,to throw away,2,4,throw away,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1366,Box,to transport a pet,3,2,transport pet,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1366,Box,to carry food,2,2,carry food,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1366,Box,to use as a stepping stool,2,2,stepping stool,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1413,Box,store items,1,1,store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1413,Box,transport items,2,1,transport item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1413,Box,squash bug,3,3,squash bug,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1413,Box,prop up item,2,2,prop item,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1500,Box,spaceship,5,4,spaceship,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1500,Box,package,2,1,package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1500,Box,use cardboard to make sign,3,3,cardboard sign,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1500,Box,blanket,4,4,blanket,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1500,Box,mat to sleep on,3,4,mat sleep,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1500,Box,to carry things,1,2,carry,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1453,Box,hold things,1,1,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1453,Box,hide things,2,2,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1453,Box,ramp,3,4,ramp,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1514,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1514,Box,play car,4,3,play car,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1514,Box,shield,5,4,shield,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1514,Box,hiding spot,4,2,hiding spot,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1514,Box,shipping package,2,1,shipping package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1514,Box,garbage bin,2,3,garbage bin,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1449,Box,build forts,3,3,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1449,Box,store things,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1449,Box,box jump for working out,3,4,box jump working,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1449,Box,steps,3,5,step,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1449,Box,lift for weights,3,3,lift weight,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1449,Box,table,3,3,table,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1449,Box,chair,3,3,chair,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1449,Box,plate,3,3,plate,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1506,Box,cat home,3,2,cat home,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1506,Box,space ship,5,3,space ship,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1506,Box,use to send things in,2,1,send,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1506,Box,wrap gifts in it,2,2,wrap gift,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1506,Box,pretend its a train,4,3,pretend train,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1551,Box,to store items in,1,2,store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1551,Box,to stack in order to make a play fort,2,2,stack order play fort,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1551,Box,to disassemble and put in the recycling,2,2,disassemble recycling,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1511,Box,packaging something to ship,2,1,packaging ship,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1511,Box,storing something,1,1,storing,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1511,Box,as a plaything for a cat,3,3,plaything cat,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1511,Box,held over the head as protection from rain,3,3,held head protection rain,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1511,Box,broken down for spare cardboard,3,2,broken spare cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1511,Box,drawn on with markers for a fun activity,3,3,drawn marker fun activity,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1513,Box,store items,1,2,store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1513,Box,cardboard can be used to make other things,3,3,cardboard,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1513,Box,transport items,2,1,transport item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1513,Box,can be used for large or small items,2,2,large small item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1513,Box,keeps things organized,1,2,keep organized,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1513,Box,allows for mass shipping of,2,1,allows mass shipping,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1518,Box,hold something,1,2,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1518,Box,stand on it,2,3,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1518,Box,make a fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1518,Box,cover something,3,2,cover,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1518,Box,trap something,3,3,trap,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1450,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1450,Box,mail,2,1,mail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1450,Box,moving,2,1,moving,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1461,Box,put things inside,2,1,inside,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1461,Box,you physically enter it,2,3,physically enter,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1461,Box,used to cover things,2,3,cover,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1461,Box,used as stepping stool,2,2,stepping stool,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1461,Box,used as canvas fro art,3,3,canvas fro art,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1461,Box,cut up and use as clothing,4,4,cut clothing,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1461,Box,make it a hat,3,3,hat,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1461,Box,make pet bed out of it,3,3,pet bed,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1461,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1330,Box,table,3,3,table,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1330,Box,chair,3,3,chair,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1330,Box,hold things,1,1,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1330,Box,mail things,2,1,mail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1330,Box,bird house,3,4,bird house,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1330,Box,valentine's collector,3,4,valentine collector,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1497,Box,store things,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1497,Box,prop things up,2,2,prop,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1497,Box,make a costume,4,3,costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1407,Box,can be used as a toy,3,3,toy,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1407,Box,can be used as a stool,2,2,stool,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1425,Box,block off an area,3,4,block area,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1425,Box,trap an animal under,3,3,trap animal,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1425,Box,stand on (if full),2,2,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1464,Box,Moving,2,2,moving,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1464,Box,packing food,2,2,packing food,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1464,Box,delivering goods by mail,2,1,delivering good mail,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1464,Box,storing goods,1,2,storing good,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1543,Box,make a fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1543,Box,make a costume,4,3,costume,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1543,Box,use for fire starter,4,3,fire starter,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1543,Box,use as target for target practice,5,4,target target practice,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1543,Box,use to trap animals,3,3,trap animal,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1543,Box,eat food off of it,4,3,eat food,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1543,Box,use as drum,4,4,drum,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1543,Box,cover a broken window with it,3,4,cover broken window,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1543,Box,use as sled,2,3,sled,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1598,Box,transporting,2,2,transporting,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1598,Box,collecting water,2,3,collecting water,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1598,Box,toy,4,3,toy,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1334,Box,fold,2,2,fold,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1334,Box,pack,2,2,pack,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1334,Box,fit,2,2,fit,0.9977324263038548,1,0.0022675736961451642,0.9151142710602704
1334,Box,float,2,4,float,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1334,Box,sleep,3,3,sleep,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1334,Box,plate,3,3,plate,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1334,Box,office,3,4,office,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1334,Box,hold,1,2,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1362,Box,hold supplies,1,1,hold supply,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1362,Box,use as a stepping stool,2,2,stepping stool,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1362,Box,insulation,2,3,insulation,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1352,Box,store things when moving,2,2,store moving,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1352,Box,to hold presents,2,2,hold present,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1367,Box,to contain/store items,1,1,contain store item,0.9750566893424036,0,0.024943310657596363,0.4451170806621793
1367,Box,to use as a table,3,3,table,0.9863945578231292,0,0.013605442176870763,0.6179473247733704
1367,Box,to use as a step,2,3,step,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1621,Box,use it to store,1,1,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1621,Box,use it for moving,2,1,moving,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1621,Box,stand on it,2,2,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1621,Box,hide in it,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1466,Box,package something,2,1,package,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1466,Box,hide in,4,3,hide,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1466,Box,give a present,2,2,present,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1466,Box,draw straight lines,5,4,draw straight line,0.9886621315192744,0,0.0113378684807256,0.6644811245007368
1466,Box,storage,1,1,storage,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1587,Box,fort,3,3,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1587,Box,ship something,2,1,ship,0.9841269841269842,0,0.015873015873015817,0.5761358687763111
1587,Box,turn it into armor,4,4,turn armor,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1587,Box,hold things,1,1,hold,0.9682539682539683,0,0.031746031746031744,0.37411631633518716
1587,Box,throw it back and forth with someone,3,4,throw forth,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
1527,Box,Store things,1,2,store,0.9591836734693877,0,0.04081632653061229,0.3031182931448047
1527,Box,build a fort,3,2,build fort,0.9795918367346939,0,0.020408163265306145,0.5043058181054397
1527,Box,stand on,2,2,stand,0.9773242630385488,0,0.0226757369614512,0.4733268269888369
1372,Box,Make a fort,3,2,fort,0.981859410430839,0,0.01814058956916098,0.5384287418916341
1372,Box,play with you cat in it,3,3,play cat,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1372,Box,trap unwanted bugs or animals,3,3,trap unwanted bug animal,0.9954648526077098,0,0.0045351473922902175,0.8405954331110267
1525,Box,cut it open and use it as a floor mat,2,4,cut open floor mat,0.9909297052154195,0,0.009070294784580546,0.7164761403030481
1525,Box,use it as a support to put things on,2,3,support,0.9931972789115646,0,0.006802721088435382,0.7748216142565169
1525,Box,let a cat play in it,3,3,let cat play,0.9727891156462585,0,0.027210884353741527,0.4193560907450171
1525,Box,return things,2,1,return,0.7573696145124716,0,0.24263038548752835,0.029194508614422358
